	Signature 1	Signature 2	Signature 3	Signature 4	Signature 5	Signature 6	Signature 7	Signature 8	Signature 9	Signature 10	Signature 11	Signature 12	Signature 13	Signature 14	Signature 15	Signature 16	Signature 17	Signature 18	Signature 19	Signature 20	Signature 21	Signature 22	Signature 23	Signature 24	Signature 25	Signature 26	Signature 27	Signature 28	Signature 29	Signature 30
ME024-Tumor	2.2228899249444626e-16	0.0	23.92165768451934	0.0	1.5081398234172575e-13	0.0	570.875139616092	15.332210072367547	0.0	14.195980263456121	100.49330559976417	0.0	6.363738071588305e-16	0.0	1.954562705065433e-16	0.0	9.969874242631315	0.0	0.0	2.1579390955204537e-14	11.982171031192285	1.302120610292788e-16	3.032620606635143e-14	0.0	0.0	24.25068988463083	1.1085092096296758e-15	3.8210325869943204e-16	6.978971605346182	4.3860448877731126e-14
ME029-Tumor	0.0	38.17575712981913	1.4339431172701405e-14	1.267722258165638e-14	0.0	0.0	375.40918653030633	1.1571130826135735e-14	1.985730409233059e-14	18.1457081091874	122.21109395639223	4.570424144783751e-15	0.0	6.688698219132327e-15	0.0	0.0	0.0	0.0	1.750919439797844e-14	14.872528457688345	7.815076353542881	2.9207487602894647e-16	8.004182162516749	14.366467300546924	1.980947941880919e-14	9.615887200439914e-16	0.0	1.360427713582131e-15	1.8610257006461163e-15	2.8196104342436224e-15
ME030-Tumor	0.0	0.8512757832636781	0.0	10.726447992112611	1.1814184044339818e-13	0.0	284.91651298861626	8.646594886616392e-16	1.7456461924967568	8.748039960795284e-16	54.622768915908864	2.158363298191316e-15	0.0	0.0	0.0	5.534259375788953e-15	5.242225416192135	2.817512332919687	2.3144380781097963e-15	2.3916878761578624e-15	13.961031253499952	3.142917695432266e-16	24.602323370012996	0.0	0.0	8.953191184985412e-15	2.5722313649228896e-16	0.0	4.514255754976915	8.741123360626175e-15
ME032-Tumor	4.9166862186733045e-15	32.07278612325527	0.0	1.3535742662085385e-15	5.819283028876123e-13	0.0	5.908590626350737	0.0	0.0	0.0	743.1180361056805	5.045912544039512e-14	0.0	1.3241034934764539e-14	7.451912230294042e-14	1.642166042274434e-14	0.0	0.0	96.6086297542443	1.9168570014506686e-14	1.7596729316542275e-14	0.0	23.291957390468244	0.0	1.3919803632167458e-13	8.983306187433385e-15	3.971052051962315e-16	0.0	3.8594509545159076e-14	0.0
ME033-Tumor	4.829870441282757	5.9005689155314345	1.3545942518291474e-14	47.46784932809025	3.008216161947353e-13	8.102721123709559e-15	342.8353309547851	0.0	7.324797141027086e-15	1.6971448063639382e-16	15.490077778816302	2.421621539611833e-15	2.70717222501755e-17	1.4106059495531253e-14	0.0	0.0	3.198053108044837	27.88060035696151	0.0	14.061376372109525	4.504923688777742e-16	0.0	4.198627029493261e-15	2.418474222645706e-15	0.0	1.2158119258805439e-14	0.0	0.0	8.67576386446056e-15	5.336272744377947
ME034-Tumor	0.0	2.655076819234439	2.6235619325913174e-15	5.540595923837261	0.0	3.6052537382751826	109.72217635872816	9.584025410630672e-15	0.0	0.0	2.5425909490931164e-15	0.0	0.8061375595165976	0.0	0.0	9.76484847345613e-16	1.6358705041264952e-16	2.1640462678639103e-16	1.950425124454207e-15	14.058065376126056	0.04748376459997245	0.0	0.0	2.6052440023141126e-15	3.665617535452043e-15	9.403659909770893e-15	4.33308376013356	1.3292815457880678	10.18068947177447	0.7221556819861954
ME035-Tumor	1.7690333517426544	20.309197870434172	3.5279401365179584e-15	18.99569101539411	0.0	1.7201882903814462e-15	175.7447211922653	0.0	1.2512276005206345e-14	4.812294790754114	74.84544038274868	1.6644354589494743e-14	0.0	0.0	0.0	2.6120065918509566e-15	3.316595836504885	2.371522003981701	5.32146552200577e-15	0.0	0.0	2.5647615678316913	0.0	0.0	3.3031867270896737e-15	10.050066009477373	2.88490327605896	0.5476388689663744	14.199527565963372	13.588606267876614
ME037-Tumor	22.078099914799843	0.0	5.062045610001641e-15	8.04905202240544	1.8015580145695795e-13	0.0	353.49151331728893	0.0	1.459175129985991e-14	18.091701219162285	0.0	1.452800017597641	1.9438229928614662e-16	0.0	2.0231560005011573e-15	1.9778149973008946e-15	1.2517099981656781e-16	3.0008210925711453e-15	1.342671804317e-16	0.0	3.0627670048742317	0.0	22.33617154634238	11.626565445978773	0.0	0.0	0.8113295115503036	0.0	0.0	0.0
ME041-Tumor	0.0	3.520631540514188e-16	0.0	25.63120980209622	3.6201764827911386e-13	0.49627400173382735	360.70917931281025	0.0	1.615359428616858e-14	1.0445906696583484e-15	18.03777328617264	2.9863751509634884e-14	6.757837487831376e-17	5.4283193573731586e-15	1.3592675103600418e-15	1.8309722999646694e-14	0.0	10.635613948896083	1.6895643061710173e-14	8.261647873359191	1.971322852754397e-15	2.8663170329701114e-16	1.1618065424547922e-14	16.228301774931303	5.393786861687909e-14	0.0	7.890958651223352e-18	0.0	0.0	2.3017951688922603e-14
ME043-Tumor	8.307463791236211	14.131717248993391	0.0	14.56946339606613	3.717755781504762e-13	6.498350958781491e-15	660.0464162912514	15.530498352346255	0.0	32.16991336868808	0.0	0.0	4.766745596966578e-16	1.6042748992568414e-14	6.18180321186712e-15	0.0	3.085598897212672e-16	5.553112855745679e-15	0.0	46.79924074620056	26.85920185032643	3.610222541364955	54.96257907357156	57.013283339954626	1.956371648020752e-14	0.0	0.0	6.186727193389827e-15	1.0899293498134371e-14	0.0
ME044-Tumor	0.0	7.976439299440517e-16	0.0	23.907196470652327	1.3001077572116534e-13	4.380057110632389e-15	898.7265467418861	0.0	2.257966078896661e-15	3.7964694030689303	60.17118573648901	3.793563174414652e-14	4.9613550960797446e-15	2.9802069186232942	2.4064285259654317e-14	0.0	0.0	15.051591195073204	8.31269192375648e-15	13.529059465459595	15.088929909698617	0.0	1.1959603272127684e-15	0.7488141590487147	0.0	0.0	0.0	0.0	0.0	0.0
ME045-Tumor	1.920624038607873e-14	2.1994705168780103e-16	5.449442692326324e-15	4.08060261502076	2.9452432995350306e-13	22.7718183993962	344.9819512770026	1.8935868612482148e-14	6.626873539505237e-15	0.0	27.953983524853044	0.0	0.0	3.2570392256236075e-15	4.296568577311062e-16	0.0	0.0	16.633332034689943	3.3607023201496975e-14	30.71370267532951	1.8074166163781754e-15	2.1135491007545174e-16	1.265554227067428e-14	32.41554101681981	3.4644787443823704e-14	1.9074164465667476e-14	2.3461049096449777e-16	2.449068456887688	0.0	7.316051062002189e-15
ME048-Tumor	9.721470305167101e-14	0.0	1.0345218701110204e-14	0.0	6.016684055302809e-13	0.0	148.39313063336866	0.0	0.0	0.0	4.0149375051240265e-15	3.353490959422775e-14	8.209219970702947	0.0	0.0	0.0	2.5822930448028414	37.648912393247066	3.9113545081207363e-14	116.69990463873336	9.73509878624395e-15	0.0	0.0	136.0482034418898	0.0	0.0	1.4682680106859772e-19	6.418335877254443	6.256323577878175e-14	0.0
ME049-Tumor	2.5767869191105495e-16	0.0	9.704510248051224e-16	45.666370161734164	0.0	0.0	728.7606015754097	2.613516214974138e-14	0.0	0.0	43.93879190976282	16.652249456634713	0.0	0.0	0.0	0.0	0.7975943775720955	4.4422900210354184e-15	1.789864814368399e-14	0.0	21.064282536968793	0.0	46.07517229519853	4.6790887172320625e-14	0.0	5.553562038528022e-15	0.0	1.0449376867190168	0.0	0.0
ME050-Tumor	0.0	17.630848392352135	14.536891014335326	43.99073021456936	5.1630501847098336e-14	13.503068193523633	390.19490796853756	2.885839108104303e-14	12.189836856555264	0.0	72.21145832635185	0.4483521183482956	0.0	0.0	1.4709401330451522e-15	8.454114759207103	9.524538600085599	9.027898995222596	0.0	13.202979397463231	3.445519768968664e-15	0.0	0.0	3.755997528742394	1.2695558233962291e-14	0.0	0.7320028313077653	4.807217805408193	0.0	16.789156997989647
Mel-BRAFi-03-Tumor	4.355214447365259	6.810961457957773	1.0046131911027161e-14	4.887645153425851	4.45363334624271e-14	0.0	215.25901276021435	1.5720817184406984e-14	2.1863960960026115e-17	3.840407469174072e-16	0.0	6.7088188723471864e-15	0.0	2.4506394949761535e-15	2.5904060588201854	0.0	1.0193653147323212	3.1107024537015173e-16	0.0	7.970394230915096e-15	1.8075206121153026e-15	0.22879264373006175	44.98363389208636	0.0	1.9604888402601263e-15	7.246729630443949	0.48276429748522004	0.3828156566938012	0.0	12.752658687044823
Mel_BRAFi_02_PRE-Tumor	0.0	7.353214560755426e-16	13.082355251006977	0.0	1.30736929986318e-13	0.0	963.8135298213837	1.4261075579381508e-15	2.087906430657438e-15	0.0	6.101415257687819	3.4436244668054105e-16	6.895677538982072	0.0	13.040120870173338	0.0	7.893758737532075e-17	0.0	0.0	9.637801186709153e-15	0.0	8.221628694508358e-16	0.0	18.029082250703343	0.0	0.0	4.459102713096651e-17	0.0	5.831024337739641e-16	50.037819010062535
PD10020a	0.0	54.473646192619135	0.0	28.911570056200457	2.8043304242477797e-14	1.410914391052851e-14	1025.8749486123563	2.822417758113881e-15	0.0	8.27806666073113e-18	17.15757320140146	7.44601853179641	4.3252275829188655e-16	1.0316524636544707e-14	1.757935279845458e-14	4.353810128695904	9.330269130103364	7.604386843355403e-16	1.888358579609791e-14	0.0	0.0	11.781968469028232	122.08317796017681	0.0	9.819220991171401e-15	0.0	0.0	9.676796952951883e-17	0.0	4.587017717622012
PD10021a	0.0	0.0	3.485458245536685e-14	0.0	1.312233316293537e-13	0.0	597.8516104842963	2.567631826841901e-14	0.0	0.0	1213.1483895157032	4.3455465878773865e-14	0.0	1.1195883596828257e-14	0.0	0.0	0.0	4.2795698058482395e-15	9.872893437479523e-15	0.0	1.181682143329781e-14	1.5707921074969988e-15	0.0	3.5625014396145055e-14	0.0	0.0	0.0	0.0	6.655465148300175e-16	2.1654597312608064e-14
PD10022a	0.0	0.0	1.0760845721903853e-14	0.0	1.6427956746755874e-15	0.0	204.5953408274512	0.0	0.0	2.856130759045784e-15	55.88448509778385	9.762363420630194e-15	0.0	0.0	1.766142565973931e-14	0.0	0.769977444952245	1.7501966298126805	0.0	6.969508601898072e-15	5.505558202149855e-15	0.0	1.5951633718845107e-15	0.0	0.0	8.399137490321913e-16	2.1168695332382702e-16	0.0	0.0	0.0
PD9024a2	6.119026869949883e-16	3.1496093388483223e-16	0.0	35.16232302876902	1.0225410063961356e-13	1.3691720358901755e-16	273.49709748142266	1.0420483511498163e-14	1.7040330445835904e-14	1.225125749379571e-16	9.951039595157845	19.736925003923062	0.0	2.784408110727361	5.155015574849943	1.2348434633056524e-14	9.88600655959192e-17	4.476946944075547	5.695874762923321e-16	0.0	3.767185441674605e-15	6.949924032347989e-17	41.641327033858246	1.451974781517579e-14	2.87095329974021e-15	0.0	0.0	1.5949172272161989	0.0	2.6814869111204595e-16
PD9024b	0.0	0.38610786689403415	2.7722732950097406e-15	0.0	1.2556597061802954e-14	3.7352874136061384e-17	0.0	1.7961067253941812e-16	3.1612137647946667e-16	5.4054538473061635e-17	1.1557472245612781e-17	1.806407258944686e-15	0.9669947925783542	0.0	1.688704395773468	6.230052539059662e-16	0.0	0.9581929447541228	0.0	7.964762716401073e-16	0.0	0.0	0.0	0.0	1.497385602988284e-15	0.0	0.0	0.0	5.86225878729676e-17	0.0
PD9025a	0.0	2.3022340350064935e-15	4.3365283353430306e-17	10.080826492480838	0.0	3.673633906988698e-16	431.43201835680327	5.3844321608556836e-14	2.809447026712717e-15	0.0	0.0	0.0	0.0	7.500620546932857e-15	0.0	0.0	0.0	1.351218426826519	0.0	5.256493155438783e-15	0.1523087604763852	0.608550341578083	35.37507762183479	0.0	0.0	0.0	0.0	0.0	1.086901998747638e-14	0.0
PD9025b	0.9269418236105416	0.6318003101953157	0.0	8.225697796980064e-16	5.081281269672094	6.4192856269997876	0.0	3.0923281031887157e-15	0.0	0.0	4.637862616542296e-16	0.0	1.5190504463547707	0.0	2.9876095967478546	1.744868718238284	3.5722747424318795e-16	2.64195786622135e-16	8.430367353799978e-16	0.0	0.0	0.0	2.0183453123752734e-17	0.0	1.909379502848175e-16	0.6891622081813414	1.249316840330088e-17	7.03631998367147e-17	4.286650095681099e-15	0.0
PD9026a	0.0	0.0	0.0	0.0	0.0	4.8693677154698974e-14	300.92501370855365	1.0138835327706587e-14	3.772717531061472e-15	0.0	66.61310599735135	6.251517239375493e-15	1.0898312570717434	0.0	0.0	0.0	0.0	1.3720490370231626	3.6307477771323104e-15	6.198481890846635e-15	0.0	0.0	0.0	0.0	0.0	4.545352505217723e-15	7.70403269810307e-16	0.0	3.4467162506247406e-14	7.0606533754464434e-15
PD9027a	0.0	5.1390590413546535	0.0	0.0	2.593257453596399e-14	0.0	35.43656515828034	0.0	0.0	2.224470324707728e-16	0.0	3.7057848256818753	0.6285035988570853	1.614765192595794e-15	0.0	1.4729164349739213e-14	0.6035270241433836	4.939552383386893	0.0	1.2910848320829932e-16	3.7450796894588044e-16	0.0	9.692967081445491e-18	3.437357395709243e-16	0.0	1.6845216703139577e-14	0.0	0.0	4.683065527643789e-17	20.54700796829572
PD9027b	3.303895322684499	0.0	0.0	0.5441779411999325	9.257900450445872e-16	4.331299547941358e-15	3.215345580855252e-17	0.0	0.0	0.0	6.395267029761937e-16	3.336712760391003e-15	0.0	3.1519267361155543	2.089360802898567e-16	1.2283283701789914e-15	2.629849480963907e-17	2.3985632121127407e-16	5.272431869430592e-17	3.1421931986664536e-16	2.3385824829131755e-16	0.0	8.387659854976238e-16	1.669696837120112e-15	6.95429027987396e-16	0.0	0.0	1.1538449499977514e-16	0.0	0.0
PD9028a	4.904518820324837e-15	0.0	0.0	20.031015520285752	3.1797273635331625e-13	0.0	472.3581284452195	0.0	1.633608989461287e-15	0.0	169.34937777345382	14.72080156028665	0.0	0.0	1.3528331482787941e-14	0.0	2.2038830570505525e-15	8.927404007713777e-16	5.736797211642583e-14	0.0	0.0	3.2185206005952187	28.339601126289242	3.3905430945523986e-14	0.0	2.171128352062769e-14	8.740141636624343e-16	21.982554973869398	8.509245091593018e-15	0.0
PD9028b	0.0	0.0	15.858725069853588	0.0	0.0	4.286302466609205	3.6247380032132894e-17	7.576915150395414e-15	1.4927753941697878e-15	0.25646391429770604	1.2754004189381174e-15	3.56568366300792e-15	0.0	1.402455059996958	4.31489439522889e-16	8.262526793358444e-16	0.0	1.5178889667452426e-16	0.0	4.604878180182005	0.911414408905924	8.235471924301242e-16	2.7124110067337064	1.4896060066977483e-16	4.652387963650518e-15	0.0	0.0	0.9673498934208974	1.734224622030612e-15	0.0
PD9029a	7.3052587544976175	1.3512315367133883e-15	0.0	0.0	0.0	0.0	477.6585490920374	2.47105669251223e-15	4.779515573549571	9.975587659020408e-17	23.008814496858573	0.0	0.0	2.8082094302932835e-15	4.352695325219778e-16	1.7585890622291306e-15	2.0253075328422333e-15	8.416603675316306	0.0	0.0	9.503927863076289	0.8803071553975116	0.0	2.2883826373594993	1.5965874225148502e-14	1.0449125061204353e-14	1.0429843189544679	1.9847037595292293e-15	4.115656432952678	0.0
PD9030a	23.527205849963885	15.539745878744162	0.0	1.848448299702954e-15	9.808206442743078e-15	0.0	186.85334379693276	0.0	0.0	3.5937890223791413	2.2581261664691006e-15	0.0	0.0	0.0	7.363017295657883e-16	1.0502643841094613e-15	6.0280870291162625	0.0	16.628031194493527	1.6827229881156483e-15	2.748677974236448	0.0	24.706560230395777	1.3745590237380114	2.432404471317666e-15	8.437079274917742e-15	3.8390710817670435e-16	0.0	0.0	1.0106133648400789e-14
PD9031a	11.264671059191324	0.0	5.298380889623649e-16	15.64614336920132	0.0	4.720175597641815e-15	276.56978298577053	0.0	0.0	0.0	9.7662099567012e-15	6.987404056230385e-15	0.31289021424119934	1.1912264791822897e-15	8.249293055307574e-15	0.0	0.0	11.586945546934198	1.2900456600142188e-14	0.0	6.975663506032657	4.9288606495003545e-16	39.76518438106693	1.0304109163862603e-14	0.0	0.0	5.446461115478261e-18	2.143212957309011e-15	0.0	16.878718937561796
PD9032a	4.247760484654678	19.35398953825076	0.0	0.0	1.0737584418145214e-13	0.0	117.26788737755035	1.6870025422086077e-14	8.067804214830864e-15	17.191300472847985	49.84373462538343	27.557728406431284	9.117177531081186e-16	0.0	0.0	0.37682801550386613	2.6028546298580704e-16	0.0	2.367031347283625e-14	2.8946009128784304e-15	3.674111164265662e-14	1.7030731541699398	14.381056715252006	0.0	4.575849519692611e-15	9.496924804751524	0.0	0.0	3.579716405203992	9.010921909209083e-16
PD9033a	10.972455515322743	5.401519166649508e-16	9.686448473597682e-16	0.0	0.0	29.595341529683743	731.0499682476061	2.1259628282180727e-15	7.349718488474677e-16	17.12188716777759	12.221973946668783	0.0	0.7904513298760543	1.7986857006345754e-14	1.4782603732073443e-14	0.0	2.3452141457473766e-16	1.0681876449525139e-14	0.0	7.3165935892252225	19.332124838750044	1.9657745432391072	1.3802383397243194e-15	0.0	4.442350527132613e-14	7.764731906500822e-14	2.9112059908440857	5.4485523173194315	0.0	8.27367098368707
SKCM-13447-Tumor	0.5320593048701294	1.0221927809741707e-15	0.0	63.3767836686673	0.0	0.0	658.4885116000928	3.788376067887184e-14	8.517599812629407e-16	0.0	1.6096853937365413e-14	0.9764261736720912	0.6457344212260949	0.0	1.0864151210133146e-15	0.0	0.0	33.32504584358347	0.0	7.613953827128832	8.1722070750949	0.0	10.434192161451893	5.0195137486680055e-15	7.892394846971528e-14	0.0	1.773727130206863e-16	1.5572641673334961e-15	0.0	59.435085924212416
SKCM-13456-Tumor	0.0	8.700248766614111	0.0	0.0	0.0	16.461708862262523	156.41692762356982	1.422397472778507e-14	2.8493627851225698e-15	3.539535312454454	1.0141763165850519e-14	0.0	3.3927450993271333	0.0	0.0	0.0	0.30847015777893194	6.980687600932984	6.11074891718693e-17	0.7636216618885144	6.666526876117419e-17	3.807126698046877e-17	0.0	2.59995536150778	0.0	2.7561625196679717e-15	2.1983566281548126	0.6472717107698523	0.0	5.990471214739067
SKCM-13463-Tumor	3.7230596341641324	18.04232876570964	0.0	10.377925469925296	3.7733948954444914e-14	5.168139659830387e-16	216.52714656750223	9.162717142380643	0.0	0.0	4.444657234652576e-15	13.961753610662218	8.889177011520738e-17	0.0	1.9473015852700405e-15	0.0	10.407395267643732	0.0	0.0	9.515108288250008e-16	3.2486958267841615e-16	0.0	31.01576959806149	1.837538058804922e-16	1.194627339683144e-14	2.3694749125422933e-15	9.160917049653015e-16	1.2682222146787112	6.093032652941307	30.42064907633058
SKCM-13468-Tumor	2.2248241092660187e-15	0.0	0.17932113142128572	8.070822834437037e-16	0.0	1.986567228932479e-15	16.713079754337002	0.0	7.225208773129471e-16	3.858635803710041e-17	1.5725787711045388e-15	4.677925679855821	1.1522318057832595	6.619360193113269e-16	9.072580808980106	0.0	4.7853078868237595e-17	7.478555486392144	6.151946663224194	0.0	0.0	3.5463199114849404	4.242990145137554	3.001161937969097	0.0	0.0	0.0	0.7838866754145912	0.0	1.7619379374041304e-16
SKCM-13473-Tumor	0.0	3.798968370616825e-16	1.336815646447961	0.0	5.281191909678197e-14	0.0	351.5854323033364	5.0210301848395215e-15	0.0	5.666167707011372e-16	1.8601878122630893e-15	0.0	1.2712803612179764	0.0	5.8160771497045205e-15	2.155601038959768e-14	4.7009428771039016e-17	9.19328053521851	0.0	3.797096151916115e-15	1.6971398042617033e-14	0.0	7.596903896914917e-15	0.0	0.0	4.613191153778989	1.9608838896833778e-16	3.156449028991451e-16	0.0	6.762194699382592e-15
SKCM-13531-Tumor	12.416335972420521	10.922257920100602	94.28267716384416	7.732699637165581	4.4113507842283216e-14	0.0	19.32088042665636	0.0	7.254216426851956	1.4843065784139482e-16	0.0	1.9206885097755745e-15	4.3301661371452385	2.6796559608251727e-15	1.4139981450410896e-15	2.1314385894151546	1.5853938843207	8.681614205159416	0.0	1.3031602760809047e-15	0.0	0.22306637072267177	3.9589870533199935e-15	7.11925326619761	1.9696005439395593e-15	0.0	0.0	1.2125113965452095e-15	0.0	0.0
SKCM-13537-Tumor	3.6683997544864326e-16	21.140250575508485	1.5922962603072013e-16	1.6578483884790297e-14	0.0	4.109257573855851e-15	131.49989641366847	0.0	7.386560129129699e-15	3.4712618618632463	4.084004793485811	9.98795642762214e-16	5.27401915504511e-16	2.602216447826645e-15	8.334618920219246	0.0	2.087538639480592e-15	0.0	1.1074184774046231e-14	0.0	1.8132374821438997e-16	0.0	0.0	9.46996743525471	0.0	0.0	1.8155255809088176e-16	0.0	0.0	0.0
SKCM-13543-Tumor	4.57015774515404	0.5915508634408468	1.9490076799198208	12.75178550288371	1.478707049689253e-14	7.112638440344239e-15	16.85561419914625	1.8979934863848198	1.52153361423177e-16	0.0	0.0	9.635750989295005e-15	4.3402543347608304	15.685645861468808	4.4038822451525855e-16	2.549231171035681e-15	4.182297726018046	6.191431857146574	16.124016387194633	0.0	2.73940983079959	1.8512568539338976e-17	3.837807017187792e-15	0.0	4.979779219588876e-16	2.8320283509545294e-16	1.1208345256819947	0.0	4.398657276645514e-15	6.878050119916618e-15
SKCM-13549-Tumor	2.0288821796570227e-14	3.476559970350427	12.766876660769189	13.000204688031719	1.8065896205634177e-13	6.656588645051457e-16	154.3533814013514	7.211047086008792e-16	0.0	0.0	24.41024695419926	7.854948766524365e-17	0.31345178577834487	3.272548102483473e-15	5.409430267649242e-15	0.0	0.0	3.081479003085378e-15	5.612637118920755e-16	0.0	0.0	0.0	1.4915622133183936e-15	2.9930588361277213	2.153438909221278e-15	0.0	0.09772002507013232	0.0	7.588499678321605	6.468292952927073e-15
SKCM-13560-Tumor	11.401940016520435	7.282549246631166	6.976379823240782e-15	2.1695682033656103e-16	0.0	9.609857945917215e-16	41.282263822885696	8.002971764255578e-15	1.3543158284378592e-15	3.4742118625234246	3.9116537929780656e-15	6.471258275078334	0.0	6.639741810677275e-15	1.471743866107994e-15	3.672797804241215e-15	2.1136806979201122e-16	0.0	5.2021318564477306e-15	5.592106196605244	0.0	3.845066559511695e-16	11.503412158949233	9.961575535642007	0.0	0.0	0.03068288516442467	0.0	1.5381050748297273e-15	2.3622781094343486e-15
SKCM-13561-Tumor	8.222368943089005	9.498770979675314	0.0	3.3159434874090206	7.247500299362282e-14	0.0	311.8425168649175	1.5993584329138438e-14	1.7793273093660098e-16	13.060765635442909	35.37355861348448	0.8933364661613273	0.0	2.329893412582034e-15	8.827092324051135e-16	0.0	0.0	0.0	2.883064383214703e-15	0.0	19.2902691688152	1.2916672874686772	0.0	3.9854215144847904	0.0	0.0	2.2024665184077645	1.4669834094823351e-16	2.0229145206438788	0.0
SKCM-13567-Tumor	6.274846871881774e-16	0.0	0.0	27.64019986404292	8.829668268505477e-14	0.0	388.99385254376176	6.58975262467168e-15	9.069182934424822e-15	0.0	45.11697927171826	8.695411341879879	0.0	3.5139045911193484e-15	7.983409665848041e-15	3.359164623427794e-15	0.0	0.0	6.637149809572561e-16	2.6976915337976176e-14	3.6814192362734286e-14	0.0	3.045604140642755	2.0288497935092567e-15	1.0263175505005833e-15	0.0	4.388726935092442e-16	1.129188544994495e-15	4.147660777410609e-14	99.50795283795425
SKCM-13575-Tumor	9.37801820979482	0.0	1.3695963264692156e-15	7.366882196424892	0.0	4.869033969696767e-15	601.3182147279667	0.0	0.0	0.776271498194055	89.69069208106711	6.059393258063309	4.940383637833946e-17	0.0	0.0	2.986907025781625e-14	1.6597421432499788	0.0	0.0	0.0	3.278117898859912	0.0	13.472667986379081	3.0518765363980245e-14	0.0	3.270076405574889e-15	2.381966182279211e-17	0.0	1.6138522628514407e-15	0.0
SKCM-13591-Tumor	2.5005950900639906	5.860175282420864e-15	0.0	0.5269102879617278	8.64807107329979e-14	4.993477362353797	220.9368226196737	6.716053296542163e-15	0.0	0.0	0.0	0.0	0.0	0.0	3.264270668920505e-15	1.9531630475050028e-15	4.511051861182057e-16	10.042194639946679	0.0	0.0	4.2963213882299463e-16	4.090043404472378e-18	0.0	7.563978660681961e-16	2.9928554219107484e-15	0.0	0.0	3.1877545040871307e-15	5.711217098171776e-15	3.9009827283174563e-16
SKCM-13600-Tumor	0.0	21.853292735841304	8.880301055903375	0.0	8.289132074208173e-14	17.44617132019622	427.8505395194915	10.582961457620211	6.177493839429363e-15	2.4815786318980066	6.020170684655812	3.5521930084492187e-15	0.0	6.085419537423793e-15	0.0	6.2548700941029356e-15	0.7575707882065672	18.345604370772634	3.0683908153074095	14.541486759776229	1.755692481715404e-16	0.0	1.1111819040983422	17.09943331150052	7.569808243325218e-15	0.0	2.1686340216952205e-16	2.604244785348093	1.7044009470342483e-16	3.3570718593835616
SKCM-JWCI-14-Tumor	0.0	78.35063859876412	48.56309212962877	4.736836993278381e-14	0.0	0.0	2483.519432613122	2.3673922284169655e-16	4.687014031706202e-16	2.958085441811802e-17	63.919186817896566	0.0	1.1505971643867159	7.272336550859053e-16	0.0	9.224515751309855e-14	0.0	21.736486709025264	0.0	0.0	14.69783981354779	0.0	0.0	1.317801244458611e-15	0.0	36.76935477652682	0.0	1.293371377101306	0.0	0.0
SKCM-JWCI-27-Tumor	0.0	104.11413256010788	1.0452118992253218e-15	0.0	0.0	0.0	2774.3699344176443	53.19149248361577	81.49090106383709	7.213246991930327e-16	21.416244456456283	0.0	0.0	1.8703772533202705e-14	59.820897479850494	2.931413875106732e-14	8.081035615190864	0.0	0.0	24.17964546987246	14.633098076835072	7.007757043806234	2.437524172348133e-15	0.0	0.0	1.3483951126677195e-14	0.0	2.694861332783368	9.182876315705905e-14	0.0
SKCM-JWCI-WGS-1-Tumor	1.3452666600142647e-14	158.25642209217852	2.5608454058218856e-13	0.0	5.662755518952512e-13	0.0	8320.74357790782	0.0	3.117721946293665e-14	0.0	6.907183301678173e-14	2.797400994416938e-13	0.0	5.503511863793322e-15	4.914808179897948e-14	3.914499778828442e-13	8.777810313592763e-15	5.449330735357064e-14	0.0	0.0	0.0	0.0	0.0	6.158435617251202e-15	2.5937612997661476e-13	1.5417198259586556e-14	0.0	2.074249347472627e-15	0.0	0.0
SKCM-JWCI-WGS-11-Tumor	3.901633498610822	37.13320534219235	0.0	3.79945078428306e-16	0.0	0.0	737.3025266728649	0.0	0.0	1.198672839589699e-15	77.95713534069421	0.0	4.622567355787622	0.0	6.9773445524783255e-15	4.287614484931439	1.0537681202813955	20.799104261230504	2.5692764622578657e-14	2.4487995441089653e-16	15.992194058443683	1.1065244687859597e-15	6.542224547145407e-15	4.184523537408892e-15	0.0	9.098434360953805e-15	5.236510591637157e-18	0.0	0.0	39.950250864963
SKCM-JWCI-WGS-12-Tumor	3.820024963846501e-14	93.08225933411317	0.0	0.0	5.352745247115173e-13	0.0	2030.0882013119676	48.642721994135115	4.71017212250973e-15	2.7000232455223047e-14	2588.0668793775053	0.0	2.8950119916751415e-15	7.710469415383633e-15	4.598582921277834e-14	0.0	3.3973832694167605	3.953267162303843e-16	0.0	3.541463006390481e-14	0.0	6.901630313884085e-15	0.0	4.062040339970932e-14	2.637587305625611e-14	0.0	0.0	0.7225547128617886	0.0	2.6581370496346995e-14
SKCM-JWCI-WGS-13-Tumor	1.9121790729092872e-16	28.499216125634398	5.7267084051436624e-15	37.23404366448211	3.5752509039778926e-13	2.663577576878926e-14	662.6740826591131	55.41329175824195	0.0	6.283679424424777	2.4557111158480346e-15	1.199394701191933e-16	0.0	3.198079963928846e-15	0.0	0.0	41.8039611663719	6.181973940058762e-15	82.9082017447724	2.020175963106073e-14	7.558252316306374e-15	0.0	98.94304416598263	9.187512956169629e-15	0.0	0.0	0.0	3.2404792909764972	0.0	4.559756280122925e-15
